NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
<=10;0;<24, 48];Abril;536.31;504.46;356.71;24/04/2014;16;CIH  Generar Cita;9772.22;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;2737.88;0.0;0.0;26/02/2014;17;MCO  Msj Con Conyuge;36445.9;BT;2013;CEF;0
<=10;0;<24, 48];Abril;213.8;0.0;644.13;30/04/2014;8;MCE  Msj Con Empleada;5614.14;BT;2013;CNE;1
<=10;0;<=24;Marzo;105.87;9.41;39.08;7/03/2014;10;TELF. NO CORRESPONDE;1944.69;BT;2013;CNE;1
<=10;0;>48;Marzo;194.83;172.31;727.41;12/03/2014;17;MCT  Msj Con Terceros;18744.1;BT;2013;CNE;1
>10;1;<24, 48];Febrero;1428.83;2153.56;967.74;26/02/2014;20;PDP  Promesa De Pago;4611.5;BT;2011;CEF;0
<=10;0;>48;Febrero;177.17;177.17;0.0;25/02/2014;16;MCT  Msj Con Terceros;7760.03;BT;2012;CNE;1
>10;0;<24, 48];Marzo;189.85;370.41;205.92;11/03/2014;8;MCT  Msj Con Terceros;3530.56;BT;2011;CNE;1
>10;0;>48;Marzo;271.98;0.0;0.0;3/03/2014;15;PDP  Promesa De Pago;7247.77;BT;2010;CEF;1
>10;0;<24, 48];Abril;510.32;0.0;0.0;3/04/2014;18;PDP  Promesa De Pago;9663.89;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;507.13;507.13;506.44;13/03/2014;12;MCT  Msj Con Terceros;13608.2;BT;2013;CNE;1
>10;0;<24, 48];Febrero;151.27;0.0;153.89;3/02/2014;15;MCT  Msj Con Terceros;1884.98;BT;2012;CNE;1
>10;0;>48;Abril;192.44;264.38;691.05;7/04/2014;10;MCT  Msj Con Terceros;11214.8;BT;2011;CNE;1
>10;0;<24, 48];Febrero;280.95;561.91;844.71;12/02/2014;13;TELF. NO CORRESPONDE;1143.09;BT;2011;CNE;0
>10;0;<24, 48];Marzo;653.25;203.34;0.0;18/03/2014;8;PDP  Promesa De Pago;11332.5;BT;2011;CEF;1
<=10;0;<=24;Febrero;321.7;321.7;321.96;3/02/2014;19;MCC  Msj Con Comp De Trab;5350.06;BT;2013;CNE;1
>10;0;<24, 48];Febrero;393.53;413.43;125.14;4/02/2014;11;CIH  Generar Cita;14325.8;BT;2012;CNE;1
>10;0;>48;Febrero;435.02;434.94;0.0;18/02/2014;12;MCF  Msj Con Familiar;7286.48;BT;2011;CNE;1
>10;0;<24, 48];Febrero;463.25;0.0;0.0;21/02/2014;8;MCT  Msj Con Terceros;6828.71;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;735.15;0.0;0.0;20/02/2014;8;MCO  Msj Con Conyuge;4815.32;BT;2013;CEF;0
<=10;0;<24, 48];Abril;2008.03;0.0;0.0;25/04/2014;11;MCT  Msj Con Terceros;25834.0;BT;2012;CNE;0
<=10;0;<24, 48];Abril;98.53;0.0;0.0;3/04/2014;16;PDP  Promesa De Pago;2112.33;BT;2013;CEF;1
>10;0;<24, 48];Febrero;1167.02;0.0;0.0;3/02/2014;10;MCT  Msj Con Terceros;4593.46;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;382.56;382.97;0.0;13/03/2014;19;TELF. NO CORRESPONDE;9655.48;BT;2013;CNE;1
>10;0;>48;Abril;379.15;336.67;336.67;10/04/2014;10;TAT  Tratamiento al Titu;8011.62;BT;2012;CEF;1
>10;0;>48;Abril;66.67;429.4;0.0;29/04/2014;10;MCT  Msj Con Terceros;9821.2;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;339.73;337.04;336.59;24/03/2014;9;TELF. NO CORRESPONDE;8197.58;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;228.96;232.49;231.56;5/03/2014;7;CAN  Cliente Cancelo;2970.84;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;236.81;482.84;731.49;6/02/2014;7;MCT  Msj Con Terceros;4005.4;BT;2012;CNE;1
<=10;0;>48;Abril;2932.09;0.0;8791.91;22/04/2014;11;MCF  Msj Con Familiar;66549.5;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;420.62;420.87;420.87;20/03/2014;13;MCT  Msj Con Terceros;7379.69;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;287.39;576.18;0.0;21/03/2014;9;MCT  Msj Con Terceros;7206.27;BT;2013;CNE;1
>10;0;<24, 48];Febrero;303.93;547.9;0.0;3/02/2014;12;TELF. NO CORRESPONDE;13721.6;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;384.88;0.0;0.0;19/03/2014;18;TAT  Tratamiento al Titu;21139.1;BT;2013;CEF;1
>10;0;<24, 48];Febrero;1264.28;0.0;0.0;10/02/2014;7;MCT  Msj Con Terceros;7452.32;BT;2012;CNE;0
<=10;1;<24, 48];Abril;1207.64;1713.59;2916.63;30/04/2014;10;PDP  Promesa De Pago;22776.0;BT;2013;CEF;1
<=10;0;<=24;Marzo;1536.95;1543.87;1536.51;14/03/2014;8;MCT  Msj Con Terceros;11800.1;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;2377.84;0.0;0.0;6/02/2014;15;RPP  Recordar Promesa;21615.2;BT;2013;CEF;0
<=10;0;>48;Febrero;786.41;0.0;0.0;3/02/2014;17;TELF. NO CORRESPONDE;9094.24;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;580.16;656.36;1219.33;27/03/2014;13;TELF. NO CORRESPONDE;15695.7;BT;2013;CNE;1
<=10;0;<=24;Febrero;369.07;382.66;0.0;27/02/2014;14;TELF. NO CORRESPONDE;763.64;BT;2012;CNE;1
>10;0;<24, 48];Abril;122.55;122.61;122.68;4/04/2014;9;MCT  Msj Con Terceros;1108.15;BT;2012;CNE;1
>10;0;<24, 48];Febrero;45.45;58.76;0.0;5/02/2014;9;MCT  Msj Con Terceros;2634.17;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;1376.2;1282.95;0.0;25/02/2014;7;PDP  Promesa De Pago;37076.2;BT;2012;CEF;1
>10;0;<24, 48];Febrero;204.78;204.93;410.2;6/02/2014;10;TELF. NO CORRESPONDE;3304.33;BT;2012;CNE;1
>10;0;>48;Marzo;563.47;849.06;0.0;7/03/2014;10;MCT  Msj Con Terceros;6605.96;BT;2012;CNE;0
>10;0;<24, 48];Febrero;113.37;395.12;403.45;10/02/2014;8;MCT  Msj Con Terceros;2062.31;BT;2010;CNE;1
<=10;0;<=24;Abril;262.05;9.27;1009.54;11/04/2014;9;MCT  Msj Con Terceros;14199.6;BT;2013;CNE;1
>10;0;<24, 48];Abril;233.11;233.35;231.01;11/04/2014;7;MCF  Msj Con Familiar;2038.2;BT;2011;CNE;1
>10;0;<24, 48];Marzo;250.53;249.06;249.41;19/03/2014;13;TELF. NO CORRESPONDE;1617.95;BT;2011;CNE;1
>10;1;>48;Febrero;1188.2;0.0;0.0;4/02/2014;18;PAR  Promesa Parcial;20818.8;BT;2012;CEF;0
<=10;0;<24, 48];Febrero;4387.11;0.0;0.0;3/02/2014;18;MCF  Msj Con Familiar;35678.6;BT;2012;CNE;0
>10;0;<24, 48];Marzo;127.07;0.0;0.0;6/03/2014;7;MCF  Msj Con Familiar;12927.4;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;2622.0;0.0;0.0;20/02/2014;8;MCT  Msj Con Terceros;12418.7;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;285.89;823.42;0.0;31/03/2014;18;MCF  Msj Con Familiar;10953.6;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;326.38;324.84;326.51;14/02/2014;13;MCT  Msj Con Terceros;10189.0;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1368.61;0.0;0.0;24/03/2014;13;PDP  Promesa De Pago;36575.1;BT;2012;CEF;1
>10;0;>48;Febrero;1259.75;1897.53;0.0;28/02/2014;9;MCF  Msj Con Familiar;14389.9;BT;2012;CNE;0
>10;0;<24, 48];Abril;271.77;0.0;817.79;11/04/2014;9;TAT  Tratamiento al Titu;3756.48;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;350.57;0.0;0.0;3/02/2014;15;MCT  Msj Con Terceros;11639.9;BT;2013;CNE;1
<=10;0;>48;Abril;116.05;249.62;0.0;3/04/2014;10;PDP  Promesa De Pago;10949.5;BT;2013;CEF;1
<=10;0;>48;Febrero;536.14;0.0;0.0;6/02/2014;7;MCO  Msj Con Conyuge;34399.2;BT;2013;CEF;1
<=10;0;<24, 48];Abril;60.04;0.0;0.0;15/04/2014;15;MCT  Msj Con Terceros;3518.64;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;1029.96;1039.21;0.0;20/03/2014;19;TELF. NO CORRESPONDE;7495.06;BT;2012;CNE;0
<=10;0;>48;Febrero;168.29;0.0;0.0;5/02/2014;14;CAN  Cliente Cancelo;22581.8;BT;2013;CNE;1
>10;0;>48;Abril;101.08;94.6;100.87;15/04/2014;15;MCF  Msj Con Familiar;1470.24;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;910.71;0.0;0.0;25/02/2014;20;MCF  Msj Con Familiar;7719.81;BT;2013;CNE;0
<=10;0;<=24;Marzo;764.93;764.93;410.84;7/03/2014;16;MCT  Msj Con Terceros;1025.71;BT;2013;CNE;0
>10;0;<24, 48];Abril;214.43;222.69;223.96;4/04/2014;8;MCT  Msj Con Terceros;1542.34;BT;2011;CNE;1
<=10;0;>48;Marzo;1003.42;7.28;0.0;4/03/2014;8;PDP  Promesa De Pago;31139.7;BT;2013;CEF;1
>10;0;<=24;Abril;57.29;0.0;0.0;8/04/2014;13;TELF. NO CORRESPONDE;1544.68;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;1743.31;0.0;0.0;27/02/2014;19;MCT  Msj Con Terceros;19214.8;BT;2013;CNE;0
<=10;0;>48;Abril;357.21;0.0;0.0;9/04/2014;7;CIH  Generar Cita;3121.66;BT;2013;CNE;1
<=10;0;<24, 48];Abril;93.19;49.5;211.24;29/04/2014;11;MCT  Msj Con Terceros;3807.13;BT;2013;CNE;1
<=10;1;<24, 48];Marzo;1778.48;0.0;0.0;5/03/2014;17;RPP  Recordar Promesa;14359.4;BT;2012;CEF;0
>10;0;<24, 48];Abril;337.68;0.0;0.0;4/04/2014;14;MCO  Msj Con Conyuge;2261.21;BT;2010;CEF;1
<=10;0;<24, 48];Abril;420.87;420.87;1265.12;28/04/2014;8;MCO  Msj Con Conyuge;7145.93;BT;2013;CEF;1
<=10;0;<24, 48];Abril;518.52;0.0;1552.46;25/04/2014;9;MCT  Msj Con Terceros;9925.83;BT;2013;CNE;1
<=10;0;<24, 48];Abril;226.36;0.0;0.0;7/04/2014;7;MCF  Msj Con Familiar;4630.23;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;261.82;0.0;266.61;7/03/2014;9;MCT  Msj Con Terceros;4675.22;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1361.46;1822.27;0.0;25/03/2014;11;TELF. NO CORRESPONDE;12538.2;BT;2012;CNE;0
<=10;0;<=24;Marzo;903.38;903.38;0.0;12/03/2014;17;MCT  Msj Con Terceros;4203.24;BT;2013;CNE;0
<=10;0;<=24;Febrero;325.5;0.0;0.0;21/02/2014;20;TELF. NO CORRESPONDE;4448.45;BT;2013;CNE;1
>10;0;<24, 48];Febrero;575.88;568.07;1171.46;19/02/2014;13;MCF  Msj Con Familiar;4472.66;BT;2011;CNE;1
>10;0;<24, 48];Febrero;234.07;233.85;234.14;19/02/2014;7;PDP  Promesa De Pago;1288.02;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;886.8;886.8;0.0;19/03/2014;18;MCF  Msj Con Familiar;3445.72;BT;2013;CNE;0
>10;0;<24, 48];Abril;114.49;44.42;0.0;14/04/2014;12;TELF. NO CORRESPONDE;657.36;BT;2011;CNE;1
<=10;0;>48;Febrero;414.22;0.21;0.47;4/02/2014;8;PDP  Promesa De Pago;8533.99;BT;2012;CEF;1
>10;0;>48;Febrero;486.4;483.02;446.62;20/02/2014;12;MCT  Msj Con Terceros;7045.78;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;97.97;308.86;312.91;3/02/2014;12;PDP  Promesa De Pago;27129.2;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;278.96;559.84;843.05;3/02/2014;15;MCT  Msj Con Terceros;5245.11;BT;2013;CNE;1
<=10;0;<=24;Abril;588.67;0.0;0.0;3/04/2014;20;TELF. NO CORRESPONDE;3833.68;BT;2013;CNE;0
<=10;0;>48;Febrero;104.72;0.0;0.0;26/02/2014;9;MCT  Msj Con Terceros;2840.73;BT;2012;CNE;1
<=10;0;<24, 48];Abril;1462.79;0.0;0.0;14/04/2014;11;MCT  Msj Con Terceros;14196.0;BT;2012;CNE;0
>10;0;>48;Marzo;466.65;470.07;0.0;27/03/2014;13;TELF. NO CORRESPONDE;10890.6;BT;2012;CNE;1
<=10;0;>48;Febrero;1480.06;1491.15;1509.31;4/02/2014;17;MCT  Msj Con Terceros;46894.9;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;135.48;421.55;708.51;31/03/2014;16;MCT  Msj Con Terceros;5814.51;BT;2014;CNE;1
<=10;0;<24, 48];Marzo;504.09;505.67;0.0;10/03/2014;8;PDP  Promesa De Pago;10670.5;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;489.13;0.0;502.02;4/03/2014;19;PDP  Promesa De Pago;10269.6;BT;2013;CEF;1
>10;0;>48;Marzo;592.83;0.0;586.6;6/03/2014;10;MCT  Msj Con Terceros;13267.8;BT;2011;CNE;1
<=10;0;>48;Marzo;1663.63;2232.82;0.0;24/03/2014;7;MCF  Msj Con Familiar;16228.6;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;135.69;0.0;0.0;3/02/2014;16;TELF. NO CORRESPONDE;18155.7;BT;2013;CNE;1
<=10;0;<24, 48];Abril;45.92;0.0;0.0;22/04/2014;14;MCT  Msj Con Terceros;10545.9;BT;2013;CNE;1
<=10;0;>48;Marzo;879.02;0.0;0.0;6/03/2014;20;PDP  Promesa De Pago;27537.6;BT;2011;CEF;1
>10;0;>48;Marzo;680.69;1364.97;0.0;25/03/2014;19;MCT  Msj Con Terceros;16046.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1076.6;1439.42;0.0;4/04/2014;8;TELF. NO CORRESPONDE;10391.3;BT;2013;CNE;0
>10;0;>48;Abril;444.57;449.4;447.45;1/04/2014;11;PDP  Promesa De Pago;6026.8;BT;2011;CEF;1
<=10;0;>48;Marzo;323.29;1406.94;0.0;25/03/2014;20;MCT  Msj Con Terceros;45401.4;BT;2012;CNE;1
<=10;0;<24, 48];Abril;669.13;0.0;2068.0;30/04/2014;12;MCC  Msj Con Comp De Trab;17985.3;BT;2013;CNE;0
<=10;0;>48;Abril;128.63;0.0;0.0;3/04/2014;8;PDP  Promesa De Pago;2265.36;BT;2011;CEF;1
<=10;0;>48;Marzo;249.12;279.23;0.0;7/03/2014;9;MCT  Msj Con Terceros;21918.8;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;349.19;314.48;0.0;27/02/2014;16;TELF. NO CORRESPONDE;24430.7;BT;2013;CNE;1
<=10;0;<=24;Abril;309.64;506.96;0.0;28/04/2014;15;MCT  Msj Con Terceros;2463.67;BT;2013;CNE;0
<=10;0;<=24;Abril;195.65;196.06;0.0;23/04/2014;14;TELF. NO CORRESPONDE;609.34;BT;2014;CNE;1
<=10;0;>48;Febrero;255.18;0.0;0.0;3/02/2014;13;PDP  Promesa De Pago;10953.7;BT;2013;CEF;1
>10;0;>48;Marzo;1466.34;0.0;0.0;13/03/2014;9;MCT  Msj Con Terceros;10616.0;BT;2012;CNE;0
<=10;0;<=24;Abril;110.51;271.72;168.12;8/04/2014;10;MCF  Msj Con Familiar;3087.41;BT;2013;CNE;1
>10;0;<24, 48];Febrero;138.62;100.94;0.12;4/02/2014;7;PDP  Promesa De Pago;1382.05;BT;2011;CEF;1
<=10;0;<24, 48];Abril;454.95;0.0;0.0;8/04/2014;7;CIH  Generar Cita;10851.5;BT;2013;CNE;1
<=10;0;>48;Febrero;1028.78;0.0;0.0;5/02/2014;17;MCT  Msj Con Terceros;9796.28;BT;2013;CNE;0
<=10;0;<24, 48];Abril;234.04;0.0;0.0;23/04/2014;13;PDP  Promesa De Pago;4845.62;BT;2013;CEF;1
<=10;0;>48;Marzo;630.72;632.22;625.39;12/03/2014;10;MCF  Msj Con Familiar;14925.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;254.63;509.61;766.53;22/04/2014;11;MCT  Msj Con Terceros;4937.01;BT;2013;CNE;1
>10;0;<24, 48];Abril;589.19;0.0;0.0;4/04/2014;9;MCO  Msj Con Conyuge;3470.65;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;346.27;691.32;1039.31;19/02/2014;9;TELF. NO CORRESPONDE;4997.02;BT;2012;CNE;1
<=10;0;>48;Febrero;41.48;42.32;0.0;3/02/2014;16;MCT  Msj Con Terceros;9440.93;BT;2013;CNE;1
<=10;1;<24, 48];Marzo;3218.93;4314.49;0.0;13/03/2014;14;MCT  Msj Con Terceros;31815.8;BT;2013;CNE;0
<=10;0;<24, 48];Marzo;48.35;59.16;0.0;17/03/2014;7;MCT  Msj Con Terceros;882.68;BT;2013;CNE;1
<=10;0;<24, 48];Abril;2531.08;0.0;0.0;9/04/2014;10;MCE  Msj Con Empleada;34066.5;BT;2013;CNE;0
>10;0;<24, 48];Marzo;449.72;450.17;0.0;7/03/2014;9;MCF  Msj Con Familiar;3058.17;BT;2011;CNE;1
<=10;0;<24, 48];Abril;315.7;0.0;987.96;29/04/2014;9;MCT  Msj Con Terceros;4780.43;BT;2012;CNE;1
<=10;0;<24, 48];Abril;945.21;0.0;0.0;9/04/2014;8;MCT  Msj Con Terceros;11164.9;BT;2013;CNE;0
<=10;0;<=24;Febrero;1647.43;605.73;1218.41;12/02/2014;10;PAR  Promesa Parcial;10177.2;BT;2013;CEF;0
<=10;0;>48;Abril;108.99;0.0;0.0;8/04/2014;12;TAT  Tratamiento al Titu;41961.9;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;33.97;544.64;0.0;5/02/2014;11;MCT  Msj Con Terceros;10396.9;BT;2011;CNE;1
>10;0;<24, 48];Marzo;47.87;140.29;296.47;14/03/2014;20;TELF. NO CORRESPONDE;2666.31;BT;2013;CNE;1
<=10;0;<24, 48];Abril;444.86;0.0;886.17;7/04/2014;19;TELF. NO CORRESPONDE;7685.53;BT;2011;CNE;1
>10;0;<24, 48];Febrero;123.02;121.25;119.28;5/02/2014;7;PDP  Promesa De Pago;704.26;BT;2012;CEF;1
>10;0;>48;Febrero;210.78;0.0;0.0;7/02/2014;8;PAR  Promesa Parcial;9829.43;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;354.05;705.62;0.0;27/03/2014;9;PDP  Promesa De Pago;6036.49;BT;2012;CEF;1
<=10;0;<=24;Abril;781.48;1047.57;0.0;29/04/2014;11;PAR  Promesa Parcial;3243.65;BT;2013;CEF;0
>10;0;<24, 48];Marzo;40.1;45.14;171.75;21/03/2014;8;MCF  Msj Con Familiar;2058.38;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;27.9;0.0;0.0;6/03/2014;9;PDP  Promesa De Pago;3132.84;BT;2013;CEF;1
>10;0;<24, 48];Abril;328.98;0.0;0.0;25/04/2014;11;MCT  Msj Con Terceros;4612.06;BT;2011;CNE;1
<=10;0;>48;Febrero;1430.78;0.0;0.0;4/02/2014;13;TAT  Tratamiento al Titu;12311.9;BT;2013;CEF;0
>10;0;>48;Marzo;309.22;195.58;0.0;17/03/2014;20;MCT  Msj Con Terceros;7827.85;BT;2013;CNE;1
<=10;0;>48;Marzo;332.36;0.0;0.0;5/03/2014;16;CAN  Cliente Cancelo;36497.4;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;500.7;0.0;0.0;10/02/2014;12;PAR  Promesa Parcial;3006.56;BT;2012;CEF;0
<=10;0;<24, 48];Febrero;683.05;1422.07;0.0;13/02/2014;11;PDP  Promesa De Pago;13944.1;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;111.13;111.07;111.35;24/02/2014;10;MCT  Msj Con Terceros;1930.3;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;234.12;0.0;233.69;6/03/2014;11;MCT  Msj Con Terceros;5162.36;BT;2013;CNE;1
>10;0;<24, 48];Marzo;1526.05;1529.8;0.0;12/03/2014;9;MCF  Msj Con Familiar;5317.47;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;289.04;0.0;0.0;11/03/2014;20;MCF  Msj Con Familiar;3865.46;BT;2012;CNE;1
<=10;0;<24, 48];Abril;314.76;78.3;317.82;4/04/2014;14;MCF  Msj Con Familiar;5185.64;BT;2013;CNE;1
<=10;0;<=24;Abril;283.44;0.0;0.0;7/04/2014;20;TAT  Tratamiento al Titu;4661.33;BT;2013;CEF;1
<=10;0;<24, 48];Abril;225.43;366.49;356.26;9/04/2014;9;MCT  Msj Con Terceros;12673.4;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1031.42;0.0;0.0;13/03/2014;20;TELF. NO CORRESPONDE;4850.31;BT;2012;CNE;0
<=10;0;<24, 48];Abril;520.17;298.13;113.33;1/04/2014;16;MCF  Msj Con Familiar;9330.56;BT;2013;CNE;1
<=10;0;>48;Marzo;143.93;58.2;0.0;6/03/2014;8;MCT  Msj Con Terceros;20134.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;150.14;0.0;0.0;8/04/2014;7;MCO  Msj Con Conyuge;1239.09;BT;2013;CEF;1
>10;0;<24, 48];Abril;660.16;0.0;0.0;15/04/2014;9;MCT  Msj Con Terceros;11296.0;BT;2011;CNE;1
<=10;0;<24, 48];Abril;339.23;0.0;0.0;4/04/2014;14;PDP  Promesa De Pago;9818.73;BT;2014;CEF;1
<=10;0;<=24;Marzo;546.49;825.88;0.0;10/03/2014;12;MCF  Msj Con Familiar;3846.09;BT;2013;CNE;0
<=10;0;<=24;Febrero;338.21;0.0;0.0;12/02/2014;15;MCO  Msj Con Conyuge;7038.97;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;377.72;0.0;377.88;12/03/2014;8;MCT  Msj Con Terceros;10488.3;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;586.06;588.01;588.01;14/03/2014;17;TELF. NO CORRESPONDE;7968.49;BT;2012;CNE;1
<=10;0;<24, 48];Abril;561.53;0.0;1692.24;10/04/2014;8;PAR  Promesa Parcial;13183.6;BT;2013;CEF;1
<=10;0;<24, 48];Abril;680.35;0.0;0.0;22/04/2014;8;PDP  Promesa De Pago;19657.6;BT;2013;CEF;1
>10;1;<24, 48];Marzo;258.69;917.51;0.0;20/03/2014;15;TAT  Tratamiento al Titu;12630.1;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;243.9;154.56;0.0;6/03/2014;10;MCT  Msj Con Terceros;9354.18;BT;2013;CNE;1
>10;0;<24, 48];Marzo;372.87;186.95;186.95;7/03/2014;15;MCT  Msj Con Terceros;3716.34;BT;2012;CNE;1
>10;0;<24, 48];Febrero;2531.77;0.0;0.0;19/02/2014;18;PAR  Promesa Parcial;17017.9;BT;2012;CEF;0
<=10;0;<24, 48];Abril;497.22;0.0;0.0;14/04/2014;15;TELF. NO CORRESPONDE;11973.2;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;1175.84;0.0;0.0;5/03/2014;16;PDP  Promesa De Pago;39145.6;BT;2012;CEF;1
<=10;0;>48;Marzo;1100.77;0.0;0.0;6/03/2014;11;MCT  Msj Con Terceros;40051.7;BT;2013;CNE;1
>10;0;<24, 48];Marzo;1536.51;2544.98;0.0;6/03/2014;17;TELF. NO CORRESPONDE;45445.6;BT;2012;CNE;1
<=10;0;<24, 48];Abril;798.57;1067.79;0.0;29/04/2014;15;MCO  Msj Con Conyuge;5611.31;BT;2013;CEF;0
<=10;0;<24, 48];Febrero;226.78;453.46;127.6;20/02/2014;9;MCF  Msj Con Familiar;5117.41;BT;2013;CNE;1
>10;0;>48;Febrero;400.14;0.0;362.89;4/02/2014;8;MCT  Msj Con Terceros;12403.0;BT;2011;CNE;1
>10;0;>48;Abril;611.72;654.75;0.0;3/04/2014;8;PDP  Promesa De Pago;12568.1;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;357.93;358.11;0.0;6/02/2014;12;MCT  Msj Con Terceros;5705.72;BT;2012;CNE;1
<=10;0;>48;Marzo;524.83;0.0;0.0;13/03/2014;15;MCF  Msj Con Familiar;13765.4;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;485.37;444.46;446.41;10/02/2014;13;PAR  Promesa Parcial;10959.1;BT;2013;CEF;0
<=10;0;<24, 48];Marzo;1238.86;0.0;0.0;5/03/2014;14;MCF  Msj Con Familiar;25738.5;BT;2013;CNE;1
<=10;0;<24, 48];Abril;655.62;0.0;0.0;10/04/2014;7;PDP  Promesa De Pago;17981.5;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;259.41;259.52;0.18;5/02/2014;8;MCO  Msj Con Conyuge;4556.4;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;68.82;0.0;0.0;12/03/2014;8;MCT  Msj Con Terceros;771.22;BT;2011;CNE;1
>10;0;<24, 48];Marzo;205.81;421.43;638.95;10/03/2014;10;MCT  Msj Con Terceros;3036.24;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;599.77;0.0;0.0;10/02/2014;19;IPT  Inbound PDP Total;20164.6;BT;2012;CEF;1
>10;0;<24, 48];Marzo;1649.26;965.06;965.06;25/03/2014;20;TELF. NO CORRESPONDE;13775.8;BT;2012;CNE;1
<=10;0;<=24;Abril;315.6;0.0;0.0;3/04/2014;11;MCT  Msj Con Terceros;2007.19;BT;2013;CNE;1
<=10;0;>48;Febrero;524.62;0.0;523.52;13/02/2014;15;MCT  Msj Con Terceros;13936.7;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;568.29;545.04;0.0;5/03/2014;10;PDP  Promesa De Pago;16081.0;BT;2013;CEF;1
<=10;0;<=24;Abril;497.48;545.27;0.0;22/04/2014;15;MCT  Msj Con Terceros;1028.04;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;613.48;0.0;0.0;11/02/2014;18;TELF. NO CORRESPONDE;4903.19;BT;2013;CNE;0
>10;0;<24, 48];Abril;43.41;0.0;0.0;14/04/2014;19;TELF. NO CORRESPONDE;3072.71;BT;2011;CNE;1
<=10;0;<=24;Febrero;270.5;0.45;0.0;7/02/2014;7;PDP  Promesa De Pago;1332.75;BT;2013;CEF;1
<=10;0;>48;Marzo;936.14;1412.38;0.0;13/03/2014;19;PDP  Promesa De Pago;11272.9;BT;2013;CEF;0
>10;0;>48;Abril;372.48;621.4;0.0;1/04/2014;15;MCT  Msj Con Terceros;5092.74;BT;2012;CNE;0
<=10;0;<24, 48];Abril;501.5;1007.86;1519.05;22/04/2014;16;TAT  Tratamiento al Titu;9829.57;BT;2013;CEF;1
<=10;0;<24, 48];Abril;179.41;222.97;0.0;11/04/2014;10;MCF  Msj Con Familiar;3959.86;BT;2013;CNE;1
>10;0;>48;Abril;231.86;0.0;0.0;15/04/2014;11;TELF. NO CORRESPONDE;11598.7;BT;2012;CNE;1
<=10;0;>48;Abril;2875.39;0.0;0.0;15/04/2014;10;TAT  Tratamiento al Titu;30236.8;BT;2013;CEF;0
<=10;0;<=24;Abril;387.98;0.0;1235.97;2/04/2014;14;MCT  Msj Con Terceros;4729.13;BT;2013;CNE;1
