NRO_VEC_COB;ESTADO_PDP;NRO_CUOTAS;MES;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;RESULTADOLLAMADA;DEUDA_TOTAL;ESTATUS;ACTIVACION;TIPOCONTACTO;MORA
<=10;0;<24, 48];Marzo;814.71;0.0;0.0;4/03/2014;10;PDP  Promesa De Pago;21954.8;BT;2013;CEF;1
>10;0;<24, 48];Febrero;162.66;0.0;0.0;19/02/2014;13;MCT  Msj Con Terceros;1922.17;BT;2011;CNE;1
>10;0;>48;Febrero;955.15;0.0;0.0;5/02/2014;13;TELF. NO CORRESPONDE;25380.1;BT;2011;CNE;1
<=10;0;<24, 48];Abril;903.51;0.0;0.0;1/04/2014;17;TELF. NO CORRESPONDE;7895.46;BT;2013;CNE;0
>10;0;>48;Marzo;426.59;88.66;0.0;7/03/2014;13;TELF. NO CORRESPONDE;6923.11;BT;2011;CNE;1
>10;0;>48;Abril;225.44;0.0;0.0;4/04/2014;13;PDP  Promesa De Pago;18355.2;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;1329.61;0.0;0.0;5/03/2014;15;MCF  Msj Con Familiar;18245.4;BT;2013;CNE;1
>10;0;<24, 48];Febrero;1671.58;0.0;0.0;7/02/2014;12;MCT  Msj Con Terceros;20898.2;BT;2012;CNE;0
>10;0;>48;Marzo;747.64;999.66;0.0;25/03/2014;9;MCT  Msj Con Terceros;6061.62;BT;2012;CNE;0
<=10;0;<=24;Marzo;1572.64;2107.77;0.0;21/03/2014;15;MCT  Msj Con Terceros;5331.16;BT;2013;CNE;0
>10;0;<24, 48];Marzo;1576.24;1590.29;1587.89;12/03/2014;8;TELF. NO CORRESPONDE;20916.2;BT;2011;CNE;1
<=10;0;<=24;Marzo;1763.77;2360.9;0.0;10/03/2014;15;MCT  Msj Con Terceros;8136.67;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;1297.78;0.0;0.0;6/02/2014;11;TELF. NO CORRESPONDE;9145.02;BT;2013;CNE;0
<=10;0;>48;Marzo;542.33;0.0;0.0;11/03/2014;7;MCF  Msj Con Familiar;16786.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;304.5;0.0;0.0;8/04/2014;16;PDP  Promesa De Pago;6060.27;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;460.6;851.23;851.23;18/02/2014;15;PDP  Promesa De Pago;15795.1;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;73.15;232.62;0.0;27/03/2014;18;CIH  Generar Cita;3995.07;BT;2013;CNE;1
<=10;1;<24, 48];Febrero;701.96;690.16;0.0;14/02/2014;15;MCT  Msj Con Terceros;22236.0;BT;2013;CNE;1
<=10;0;>48;Abril;65.84;0.0;0.0;3/04/2014;13;MCT  Msj Con Terceros;3716.36;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;767.32;1540.72;2322.49;11/02/2014;17;TELF. NO CORRESPONDE;21909.8;BT;2013;CNE;1
<=10;0;<24, 48];Abril;88.99;89.29;89.33;23/04/2014;14;MCT  Msj Con Terceros;1872.76;BT;2014;CNE;1
<=10;0;>48;Febrero;519.25;529.85;0.0;19/02/2014;7;MCT  Msj Con Terceros;4575.77;BT;2011;CNE;0
<=10;0;>48;Marzo;407.13;0.0;0.0;19/03/2014;19;MCO  Msj Con Conyuge;10435.6;BT;2013;CEF;1
>10;0;<24, 48];Marzo;822.75;1168.09;0.0;26/03/2014;17;MCT  Msj Con Terceros;2272.43;BT;2011;CNE;0
<=10;0;<24, 48];Febrero;545.41;0.0;0.0;3/02/2014;10;PDP  Promesa De Pago;11282.8;BT;2012;CEF;1
<=10;0;>48;Febrero;4749.85;0.0;0.0;5/02/2014;11;CIH  Generar Cita;57880.5;BT;2013;CNE;0
<=10;1;<24, 48];Marzo;638.95;1281.45;0.0;21/03/2014;16;MCT  Msj Con Terceros;15954.1;BT;2012;CNE;1
<=10;0;<24, 48];Abril;811.18;0.0;2453.13;25/04/2014;12;TELF. NO CORRESPONDE;13977.0;BT;2013;CNE;1
<=10;0;<24, 48];Abril;133.92;109.98;560.47;2/04/2014;11;PDP  Promesa De Pago;14448.4;BT;2012;CEF;1
>10;0;>48;Abril;271.83;0.0;0.0;4/04/2014;7;MCT  Msj Con Terceros;5631.22;BT;2011;CNE;1
<=10;0;<24, 48];Marzo;322.72;320.42;0.0;28/03/2014;9;MCT  Msj Con Terceros;5776.92;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;34.25;0.0;76.98;19/02/2014;11;MCT  Msj Con Terceros;692.57;BT;2011;CNE;1
<=10;0;>48;Febrero;1423.62;2144.99;0.0;26/02/2014;14;MCT  Msj Con Terceros;16982.9;BT;2012;CNE;0
<=10;0;<=24;Marzo;740.86;0.0;0.0;6/03/2014;16;MCT  Msj Con Terceros;739.69;BT;2013;CNE;0
<=10;1;<24, 48];Marzo;994.54;0.0;0.0;4/03/2014;11;TAT  Tratamiento al Titu;13365.9;BT;2012;CEF;0
<=10;0;<24, 48];Febrero;497.19;497.19;0.0;18/02/2014;20;MCT  Msj Con Terceros;4337.8;BT;2013;CNE;0
<=10;0;>48;Marzo;464.07;456.28;0.0;7/03/2014;8;CIH  Generar Cita;12930.7;BT;2013;CNE;1
<=10;1;>48;Marzo;3637.24;5214.47;0.0;10/03/2014;11;MCT  Msj Con Terceros;42538.0;BT;2011;CNE;0
<=10;0;<24, 48];Febrero;841.71;0.0;0.0;3/02/2014;10;TELF. NO CORRESPONDE;15263.2;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;673.67;687.48;208.73;25/03/2014;7;PDP  Promesa De Pago;15080.9;BT;2013;CEF;1
>10;0;<24, 48];Abril;603.95;0.0;0.0;3/04/2014;13;MCT  Msj Con Terceros;9078.58;BT;2011;CNE;1
>10;0;>48;Abril;51.87;0.0;0.0;7/04/2014;11;CIH  Generar Cita;66518.5;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;1368.05;0.0;0.0;6/03/2014;10;PDP  Promesa De Pago;48406.3;BT;2013;CEF;1
>10;0;>48;Febrero;122.87;49.8;141.74;11/02/2014;15;MCT  Msj Con Terceros;9561.76;BT;2012;CNE;1
>10;0;<24, 48];Marzo;22.89;18.84;0.0;4/03/2014;8;PDP  Promesa De Pago;3139.31;BT;2013;CEF;1
>10;0;<24, 48];Marzo;845.32;0.02;0.0;10/03/2014;12;MCF  Msj Con Familiar;6675.34;BT;2011;CNE;0
>10;0;<24, 48];Abril;738.28;0.0;2224.08;28/04/2014;10;MCT  Msj Con Terceros;14470.0;BT;2012;CNE;1
>10;0;<24, 48];Marzo;1233.71;1235.24;1235.24;11/03/2014;10;PDP  Promesa De Pago;28007.8;BT;2012;CEF;1
>10;0;<24, 48];Febrero;663.18;664.63;658.93;13/02/2014;9;PDP  Promesa De Pago;13791.5;BT;2012;CEF;1
>10;0;>48;Marzo;1285.59;1718.35;0.0;18/03/2014;16;RPP  Recordar Promesa;4124.35;BT;2010;CEF;0
>10;0;>48;Febrero;113.19;978.68;0.0;27/02/2014;15;CAN  Cliente Cancelo;22032.8;BT;2010;CNE;1
>10;0;<24, 48];Marzo;1772.51;0.0;0.0;18/03/2014;17;CIH  Generar Cita;5712.16;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;807.16;0.0;0.0;10/03/2014;15;MCT  Msj Con Terceros;5490.99;BT;2013;CNE;0
>10;0;>48;Marzo;488.4;488.5;488.5;11/03/2014;8;MCT  Msj Con Terceros;9341.03;BT;2011;CNE;1
<=10;0;>48;Abril;588.79;0.0;0.0;11/04/2014;8;MCF  Msj Con Familiar;8350.62;BT;2013;CNE;0
>10;0;<24, 48];Marzo;298.47;298.94;0.0;5/03/2014;9;MCT  Msj Con Terceros;3898.6;BT;2012;CNE;1
<=10;0;<24, 48];Abril;2614.3;0.0;0.0;3/04/2014;7;PDP  Promesa De Pago;68407.1;BT;2012;CEF;1
>10;0;<24, 48];Marzo;950.04;567.96;567.96;11/03/2014;18;TAT  Tratamiento al Titu;12006.7;BT;2012;CEF;1
<=10;0;>48;Febrero;1802.42;0.0;0.0;12/02/2014;17;TELF. NO CORRESPONDE;7438.98;BT;2011;CNE;0
<=10;0;>48;Febrero;172.79;0.0;0.0;10/02/2014;10;PDP  Promesa De Pago;9828.78;BT;2012;CEF;1
<=10;0;<24, 48];Marzo;104.14;386.75;0.0;13/03/2014;18;TELF. NO CORRESPONDE;1946.26;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;121.63;0.0;0.0;12/02/2014;9;MCT  Msj Con Terceros;1511.18;BT;2012;CNE;1
<=10;0;<=24;Abril;289.0;0.0;318.92;3/04/2014;14;MCT  Msj Con Terceros;2804.17;BT;2013;CNE;1
<=10;0;>48;Abril;516.86;0.0;0.0;11/04/2014;13;MCF  Msj Con Familiar;25457.5;BT;2013;CNE;1
>10;0;<24, 48];Marzo;1615.7;0.0;0.0;27/03/2014;17;PPR;11683.9;BT;2012;CEF;0
>10;0;<24, 48];Abril;412.08;0.0;0.0;1/04/2014;12;CAN  Cliente Cancelo;1276.59;BT;2011;CNE;1
<=10;0;>48;Febrero;440.4;0.0;0.0;21/02/2014;19;PDP  Promesa De Pago;13341.2;BT;2013;CEF;1
<=10;0;>48;Febrero;260.15;260.15;260.34;7/02/2014;8;TAT  Tratamiento al Titu;5763.22;BT;2013;CEF;1
>10;0;<24, 48];Marzo;221.54;648.21;0.0;10/03/2014;13;MCF  Msj Con Familiar;8836.98;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;273.91;0.0;251.37;13/02/2014;8;PDP  Promesa De Pago;4841.96;BT;2013;CEF;1
>10;0;<24, 48];Abril;1302.27;0.0;0.0;28/04/2014;10;MCT  Msj Con Terceros;2999.69;BT;2011;CNE;0
>10;0;>48;Marzo;466.65;470.07;0.0;17/03/2014;13;TELF. NO CORRESPONDE;10890.6;BT;2012;CNE;1
>10;0;<24, 48];Marzo;488.84;489.73;0.0;24/03/2014;9;MCT  Msj Con Terceros;10010.8;BT;2012;CNE;1
<=10;0;>48;Marzo;1542.56;0.0;0.0;11/03/2014;9;TELF. NO CORRESPONDE;47285.5;BT;2012;CNE;1
>10;0;<24, 48];Febrero;508.37;517.19;1035.96;3/02/2014;17;PDP  Promesa De Pago;8667.53;BT;2011;CEF;1
<=10;0;<24, 48];Abril;343.96;711.47;1081.2;9/04/2014;8;TELF. NO CORRESPONDE;5103.21;BT;2011;CNE;1
<=10;0;>48;Marzo;621.27;421.62;0.0;6/03/2014;13;MCF  Msj Con Familiar;13145.5;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;238.83;218.22;0.0;24/03/2014;13;TELF. NO CORRESPONDE;13211.1;BT;2013;CNE;1
<=10;0;>48;Marzo;116.06;109.83;109.83;14/03/2014;13;PDP  Promesa De Pago;2788.7;BT;2013;CEF;1
>10;0;<24, 48];Abril;421.43;638.95;625.84;7/04/2014;9;MCT  Msj Con Terceros;3062.5;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;1145.86;0.0;0.0;5/02/2014;12;MCF  Msj Con Familiar;9734.04;BT;2013;CNE;0
<=10;0;<24, 48];Abril;789.04;0.0;0.0;4/04/2014;8;PDP  Promesa De Pago;14242.2;BT;2011;CEF;1
<=10;0;<24, 48];Marzo;1039.2;0.0;0.0;10/03/2014;15;PDP  Promesa De Pago;6356.67;BT;2013;CEF;0
<=10;1;<24, 48];Marzo;495.45;494.57;741.72;19/03/2014;15;PAR  Promesa Parcial;4278.02;BT;2012;CEF;0
<=10;0;<=24;Febrero;368.97;827.12;827.12;27/02/2014;15;MCO  Msj Con Conyuge;1700.54;BT;2012;CEF;1
>10;0;<24, 48];Febrero;136.18;204.33;0.0;20/02/2014;17;MCT  Msj Con Terceros;4683.74;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;263.39;397.22;0.0;20/03/2014;17;TAT  Tratamiento al Titu;5039.29;BT;2013;CEF;1
>10;0;>48;Abril;87.98;683.03;0.0;24/04/2014;19;MCF  Msj Con Familiar;12836.6;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;780.6;1569.46;0.0;21/03/2014;9;CIH  Generar Cita;18527.7;BT;2013;CNE;1
>10;0;<24, 48];Marzo;444.03;454.43;193.42;27/03/2014;19;MCF  Msj Con Familiar;19291.6;BT;2012;CNE;1
>10;0;<24, 48];Marzo;334.88;222.55;0.0;5/03/2014;20;TELF. NO CORRESPONDE;2705.22;BT;2011;CNE;1
<=10;0;<24, 48];Abril;135.38;0.0;0.0;3/04/2014;15;MCT  Msj Con Terceros;1499.86;BT;2012;CNE;1
>10;0;<24, 48];Abril;119.28;241.63;0.0;25/04/2014;13;PDP  Promesa De Pago;611.01;BT;2012;CEF;1
<=10;0;<24, 48];Abril;85.83;0.0;0.0;9/04/2014;7;PDP  Promesa De Pago;24796.4;BT;2013;CEF;1
>10;0;<24, 48];Febrero;949.25;0.0;0.0;28/02/2014;7;CIH  Generar Cita;19392.2;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;746.32;0.0;0.0;3/02/2014;18;TELF. NO CORRESPONDE;16525.5;BT;2013;CNE;1
<=10;0;<=24;Febrero;419.42;0.0;1268.25;4/02/2014;7;TAT  Tratamiento al Titu;4987.48;BT;2013;CEF;1
<=10;0;<24, 48];Abril;392.75;0.0;1031.83;24/04/2014;9;MCF  Msj Con Familiar;7239.64;BT;2013;CNE;1
<=10;0;>48;Marzo;630.72;632.22;625.39;10/03/2014;20;MCT  Msj Con Terceros;14925.8;BT;2013;CNE;1
>10;1;>48;Abril;293.76;281.66;0.0;10/04/2014;11;PDP  Promesa De Pago;10610.8;BT;2011;CEF;1
<=10;0;<24, 48];Abril;1850.36;0.0;0.0;10/04/2014;16;MCT  Msj Con Terceros;10472.5;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;351.54;726.72;1107.17;20/02/2014;12;TAT  Tratamiento al Titu;10449.9;BT;2013;CEF;1
>10;0;>48;Febrero;598.97;599.04;0.0;10/02/2014;15;TELF. NO CORRESPONDE;38683.6;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;151.96;0.0;0.0;3/02/2014;11;PDP  Promesa De Pago;1951.22;BT;2012;CEF;1
<=10;0;>48;Abril;768.28;0.0;1154.71;29/04/2014;9;MCT  Msj Con Terceros;10540.3;BT;2013;CNE;0
>10;0;<24, 48];Febrero;1374.82;1418.2;824.22;10/02/2014;8;PDP  Promesa De Pago;30056.5;BT;2011;CEF;1
>10;0;<24, 48];Abril;73.61;0.0;0.0;4/04/2014;11;PDP  Promesa De Pago;13040.5;BT;2012;CEF;1
>10;0;<24, 48];Marzo;147.29;294.89;148.36;10/03/2014;8;TELF. NO CORRESPONDE;1458.79;BT;2012;CNE;1
<=10;0;>48;Marzo;310.41;428.59;0.0;27/03/2014;19;MCT  Msj Con Terceros;3829.85;BT;2013;CNE;0
<=10;0;<24, 48];Febrero;529.16;936.71;936.71;11/02/2014;10;TELF. NO CORRESPONDE;4486.3;BT;2012;CNE;1
>10;0;<24, 48];Febrero;578.5;578.77;579.15;5/02/2014;11;MCO  Msj Con Conyuge;3350.47;BT;2010;CEF;1
<=10;0;<24, 48];Febrero;24.89;0.0;0.0;11/02/2014;10;MCE  Msj Con Empleada;6525.09;BT;2013;CNE;1
>10;0;<24, 48];Abril;498.02;0.0;498.31;2/04/2014;13;PDP  Promesa De Pago;8370.95;BT;2012;CEF;1
>10;0;<24, 48];Abril;512.17;0.0;505.67;3/04/2014;8;PDP  Promesa De Pago;6231.12;BT;2012;CEF;1
>10;0;<24, 48];Marzo;90.54;52.7;132.25;4/03/2014;7;MCT  Msj Con Terceros;2209.26;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;626.08;0.0;0.0;17/03/2014;9;MCO  Msj Con Conyuge;18319.5;BT;2013;CEF;1
<=10;0;>48;Febrero;1562.9;0.0;0.0;6/02/2014;17;MCT  Msj Con Terceros;15579.4;BT;2013;CNE;0
<=10;0;<=24;Abril;1287.41;0.0;3020.63;8/04/2014;12;CIH  Generar Cita;25098.8;BT;2014;CNE;1
<=10;0;<24, 48];Abril;685.95;595.66;0.0;2/04/2014;11;MCT  Msj Con Terceros;2846.92;BT;2012;CNE;0
>10;0;<24, 48];Marzo;562.94;0.0;0.0;13/03/2014;7;MCT  Msj Con Terceros;15283.9;BT;2012;CNE;1
<=10;0;<24, 48];Febrero;1200.46;0.0;0.0;7/02/2014;7;MCO  Msj Con Conyuge;1201.46;BT;2013;CEF;0
<=10;0;<=24;Abril;263.97;263.78;267.48;15/04/2014;11;MCF  Msj Con Familiar;1270.37;BT;2013;CNE;1
<=10;0;<=24;Marzo;220.82;220.82;0.0;21/03/2014;13;MCT  Msj Con Terceros;3731.48;BT;2013;CNE;1
>10;0;<24, 48];Febrero;303.2;607.81;306.94;28/02/2014;11;MCO  Msj Con Conyuge;1494.54;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;1604.54;0.0;0.0;21/02/2014;17;MCF  Msj Con Familiar;7908.67;BT;2012;CNE;0
>10;0;<24, 48];Abril;407.64;0.0;0.0;9/04/2014;8;PDP  Promesa De Pago;6632.88;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;262.03;0.0;0.0;3/02/2014;11;PDP  Promesa De Pago;5214.95;BT;2013;CEF;1
>10;0;<24, 48];Abril;553.73;0.0;0.0;4/04/2014;11;PDP  Promesa De Pago;9094.06;BT;2011;CEF;1
<=10;0;<24, 48];Abril;198.4;0.0;0.0;3/04/2014;12;MCT  Msj Con Terceros;6287.67;BT;2013;CNE;1
<=10;0;<=24;Febrero;555.38;261.51;0.0;5/02/2014;17;MCT  Msj Con Terceros;555.67;BT;2013;CNE;0
>10;0;<24, 48];Marzo;788.54;788.87;0.0;4/03/2014;9;PDP  Promesa De Pago;6627.87;BT;2012;CEF;1
<=10;0;<=24;Marzo;90.34;388.75;0.0;25/03/2014;18;MCF  Msj Con Familiar;6959.4;BT;2013;CNE;1
<=10;0;<24, 48];Abril;98.43;0.0;0.0;29/04/2014;18;PDP  Promesa De Pago;17613.6;BT;2013;CEF;1
>10;0;<24, 48];Marzo;705.44;1091.4;0.0;3/03/2014;13;MCT  Msj Con Terceros;1061.26;BT;2011;CNE;0
<=10;0;<24, 48];Marzo;193.69;520.17;298.13;28/03/2014;12;RPP  Recordar Promesa;9296.83;BT;2013;CEF;1
>10;0;<24, 48];Marzo;451.4;455.05;0.0;11/03/2014;13;TAT  Tratamiento al Titu;3442.54;BT;2010;CEF;1
<=10;0;<24, 48];Marzo;503.45;254.54;0.0;12/03/2014;12;MCT  Msj Con Terceros;5703.24;BT;2013;CNE;0
<=10;1;<24, 48];Febrero;3102.23;0.0;0.0;3/02/2014;20;MCT  Msj Con Terceros;24969.1;BT;2012;CNE;0
>10;0;>48;Abril;407.86;822.82;0.0;4/04/2014;20;PAR  Promesa Parcial;9849.86;BT;2012;CEF;0
>10;0;<24, 48];Marzo;3855.08;3768.45;3768.45;26/03/2014;14;MCE  Msj Con Empleada;36710.7;BT;2012;CNE;0
<=10;1;>48;Abril;391.75;0.0;1319.79;10/04/2014;9;CIH  Generar Cita;17747.7;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;885.2;1215.49;0.0;7/03/2014;13;MCT  Msj Con Terceros;5272.63;BT;2012;CNE;0
>10;0;>48;Marzo;293.96;286.48;0.0;17/03/2014;9;MCT  Msj Con Terceros;10227.7;BT;2011;CNE;1
<=10;0;>48;Abril;869.23;0.0;0.0;11/04/2014;12;MCF  Msj Con Familiar;22078.8;BT;2012;CNE;1
<=10;0;>48;Marzo;402.94;0.0;411.37;10/03/2014;15;TELF. NO CORRESPONDE;10678.0;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;285.0;773.81;0.0;26/03/2014;17;MCF  Msj Con Familiar;37824.6;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;26.75;26.74;26.12;4/03/2014;11;MCT  Msj Con Terceros;9211.25;BT;2013;CNE;1
>10;0;<24, 48];Abril;421.3;413.63;0.0;7/04/2014;14;MCT  Msj Con Terceros;14463.6;BT;2012;CNE;1
<=10;0;>48;Febrero;386.95;386.86;386.96;17/02/2014;16;MCF  Msj Con Familiar;9366.6;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;442.89;0.0;0.0;7/03/2014;13;PDP  Promesa De Pago;16291.5;BT;2014;CEF;1
<=10;0;<24, 48];Febrero;209.74;0.0;0.0;6/02/2014;9;MCT  Msj Con Terceros;17694.2;BT;2013;CNE;1
>10;0;>48;Abril;68.12;0.0;0.0;15/04/2014;8;MCT  Msj Con Terceros;843.17;BT;2010;CNE;1
<=10;0;<24, 48];Abril;1109.46;0.0;0.0;23/04/2014;16;MCT  Msj Con Terceros;16426.3;BT;2013;CNE;0
<=10;0;<24, 48];Abril;447.09;0.0;0.0;3/04/2014;20;TELF. NO CORRESPONDE;2623.38;BT;2013;CNE;0
<=10;0;<=24;Febrero;189.11;0.0;0.0;7/02/2014;15;PDP  Promesa De Pago;3125.8;BT;2013;CEF;1
<=10;0;<24, 48];Marzo;492.83;0.0;0.0;4/03/2014;19;MCT  Msj Con Terceros;13139.9;BT;2013;CNE;1
<=10;0;<=24;Marzo;1422.84;1910.06;0.0;4/03/2014;10;TAT  Tratamiento al Titu;5027.12;BT;2012;CEF;0
<=10;0;<24, 48];Abril;125.13;0.0;0.0;3/04/2014;9;PDP  Promesa De Pago;16051.4;BT;2013;CEF;1
>10;0;>48;Febrero;466.75;0.0;477.23;10/02/2014;10;MCT  Msj Con Terceros;9670.77;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;520.83;277.85;0.0;19/03/2014;13;MCT  Msj Con Terceros;5228.48;BT;2013;CNE;0
<=10;0;<=24;Abril;192.13;0.0;0.0;30/04/2014;8;MCF  Msj Con Familiar;725.24;BT;2012;CNE;1
<=10;0;>48;Febrero;160.14;0.0;0.0;11/02/2014;10;MCF  Msj Con Familiar;15264.5;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;68.38;28.95;45.33;6/03/2014;9;MCF  Msj Con Familiar;2033.85;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;293.3;517.98;0.0;4/03/2014;12;MCF  Msj Con Familiar;11727.1;BT;2013;CNE;1
<=10;0;>48;Abril;514.08;0.0;0.0;4/04/2014;10;PDP  Promesa De Pago;23990.6;BT;2012;CEF;1
<=10;0;>48;Abril;405.84;0.0;1218.39;29/04/2014;16;MCT  Msj Con Terceros;11126.4;BT;2014;CNE;1
<=10;0;>48;Febrero;1451.22;0.0;423.1;6/02/2014;12;MCT  Msj Con Terceros;19821.0;BT;2013;CNE;0
<=10;0;>48;Marzo;171.97;36.59;53.91;21/03/2014;15;TELF. NO CORRESPONDE;4970.82;BT;2013;CNE;1
>10;0;<24, 48];Febrero;215.44;432.36;651.09;18/02/2014;15;TELF. NO CORRESPONDE;3569.61;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;352.84;352.66;0.0;7/03/2014;10;MCT  Msj Con Terceros;8155.85;BT;2013;CNE;1
<=10;0;>48;Febrero;502.72;0.0;0.0;3/02/2014;8;MCT  Msj Con Terceros;12574.9;BT;2013;CNE;1
>10;0;<24, 48];Febrero;426.16;425.53;0.0;14/02/2014;11;PAR  Promesa Parcial;2810.4;BT;2011;CEF;1
<=10;0;<=24;Abril;609.01;0.0;0.0;8/04/2014;14;TELF. NO CORRESPONDE;609.34;BT;2014;CNE;1
>10;0;>48;Marzo;554.53;549.04;0.0;21/03/2014;10;MCF  Msj Con Familiar;11375.6;BT;2012;CNE;1
<=10;1;>48;Febrero;252.45;254.47;0.0;13/02/2014;15;PDP  Promesa De Pago;4670.56;BT;2012;CEF;1
<=10;1;>48;Marzo;470.58;472.35;0.0;18/03/2014;14;TELF. NO CORRESPONDE;14673.1;BT;2013;CNE;0
<=10;0;>48;Febrero;412.39;944.68;1480.57;3/02/2014;11;MCT  Msj Con Terceros;16373.8;BT;2013;CNE;1
<=10;0;<24, 48];Febrero;1603.51;0.0;0.0;19/02/2014;18;MCF  Msj Con Familiar;11370.2;BT;2013;CNE;0
>10;0;<24, 48];Abril;224.97;231.33;227.69;21/04/2014;9;MCT  Msj Con Terceros;5735.52;BT;2011;CNE;1
<=10;0;<24, 48];Febrero;619.56;0.0;587.57;24/02/2014;8;MCT  Msj Con Terceros;15206.0;BT;2013;CNE;1
<=10;0;<=24;Febrero;327.58;0.0;1033.22;12/02/2014;11;TAT  Tratamiento al Titu;3725.39;BT;2013;CEF;1
<=10;0;<24, 48];Febrero;293.79;0.0;886.0;24/02/2014;12;MCT  Msj Con Terceros;4662.22;BT;2012;CNE;1
<=10;1;<=24;Abril;308.58;0.0;0.0;10/04/2014;10;MCF  Msj Con Familiar;1976.38;BT;2012;CNE;1
<=10;0;>48;Marzo;735.55;1472.6;0.0;4/03/2014;10;MCO  Msj Con Conyuge;15544.5;BT;2012;CEF;1
>10;0;<24, 48];Febrero;305.53;299.44;0.0;13/02/2014;9;MCE  Msj Con Empleada;3826.37;BT;2012;CNE;1
>10;0;>48;Febrero;363.94;365.39;0.0;17/02/2014;7;MCF  Msj Con Familiar;6167.04;BT;2011;CNE;1
>10;0;<24, 48];Abril;240.52;0.0;0.0;14/04/2014;12;MCT  Msj Con Terceros;1776.34;BT;2011;CNE;1
>10;0;>48;Febrero;618.22;1221.22;215.05;27/02/2014;15;TAT  Tratamiento al Titu;10425.5;BT;2011;CEF;1
<=10;1;<24, 48];Marzo;328.26;329.77;659.91;17/03/2014;10;MCF  Msj Con Familiar;5576.38;BT;2012;CNE;1
>10;0;<24, 48];Febrero;240.2;240.46;0.0;3/02/2014;11;PDP  Promesa De Pago;1779.19;BT;2011;CEF;1
<=10;0;<=24;Marzo;549.69;262.05;9.27;20/03/2014;10;MCT  Msj Con Terceros;14123.5;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;503.22;0.0;1010.65;21/03/2014;7;CIH  Generar Cita;12035.9;BT;2012;CNE;1
<=10;0;<24, 48];Marzo;280.98;0.0;0.0;12/03/2014;17;PDP  Promesa De Pago;2399.64;BT;2011;CEF;1
<=10;0;<24, 48];Febrero;785.45;0.0;0.0;14/02/2014;9;MCT  Msj Con Terceros;6746.84;BT;2013;CNE;0
>10;0;<24, 48];Marzo;506.77;253.88;506.07;5/03/2014;7;TELF. NO CORRESPONDE;3243.48;BT;2012;CNE;0
<=10;0;<24, 48];Marzo;333.68;1232.18;0.0;28/03/2014;15;TELF. NO CORRESPONDE;16781.9;BT;2013;CNE;1
<=10;0;<=24;Febrero;679.35;0.0;0.0;26/02/2014;8;MCT  Msj Con Terceros;1247.75;BT;2012;CNE;0
<=10;0;<24, 48];Febrero;1667.46;2230.62;0.0;18/02/2014;9;PAR  Promesa Parcial;14557.3;BT;2013;CEF;0
<=10;0;<=24;Febrero;160.22;160.51;160.22;7/02/2014;10;MCF  Msj Con Familiar;1532.45;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;135.42;134.45;310.56;11/03/2014;8;MCV  Msj Con Vecino;3379.87;BT;2013;CNE;1
<=10;0;<24, 48];Marzo;125.07;128.85;119.76;26/03/2014;8;MCT  Msj Con Terceros;2714.85;BT;2012;CNE;1
<=10;0;>48;Febrero;355.97;719.41;1085.72;26/02/2014;15;MCT  Msj Con Terceros;9184.48;BT;2013;CNE;1
<=10;0;<24, 48];Abril;1166.08;1525.36;1862.2;7/04/2014;7;TAT  Tratamiento al Titu;14331.8;BT;2013;CEF;0
<=10;0;<24, 48];Abril;424.89;0.0;0.0;3/04/2014;11;MCT  Msj Con Terceros;13656.4;BT;2012;CNE;1
<=10;0;<24, 48];Abril;292.63;0.0;0.0;9/04/2014;13;TAT sin contacto con Titular;2358.79;BT;2011;CNE;1
